date,team,opponent,is_home,home_team,arena,city,capacity,lon,lat,distance,distance_km,distance_mi
2022-12-25,Tampa Bay Lightning,none,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,1693167.8750729987,1693.2,1052.1
2022-12-28,Tampa Bay Lightning,Montreal Canadiens,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2022-12-29,Tampa Bay Lightning,New York Rangers,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2022-12-31,Tampa Bay Lightning,Arizona Coyotes,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-01-03,Tampa Bay Lightning,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,1622285.361539952,1622.3,1008
2023-01-04,Tampa Bay Lightning,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,555531.3072086439,555.5,345.2
2023-01-06,Tampa Bay Lightning,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.14376240000001,49.8926443,629189.0457560982,629.2,391
2023-01-10,Tampa Bay Lightning,Columbus Blue Jackets,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,2743562.4712509625,2743.6,1704.8
2023-01-12,Tampa Bay Lightning,Vancouver Canucks,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-01-14,Tampa Bay Lightning,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,1389638.7387956541,1389.6,863.5
2023-01-16,Tampa Bay Lightning,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,2773272.4091831096,2773.3,1723.2
2023-01-18,Tampa Bay Lightning,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,192556.2473019846,192.6,119.6
2023-01-19,Tampa Bay Lightning,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,818126.8676329333,818.1,508.4
2023-01-21,Tampa Bay Lightning,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,281894.74037509563,281.9,175.2
2023-01-24,Tampa Bay Lightning,Minnesota Wild,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,3687335.7319999943,3687.3,2291.2
2023-01-26,Tampa Bay Lightning,Boston Bruins,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-01-28,Tampa Bay Lightning,Los Angeles Kings,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-02-04,Tampa Bay Lightning,none,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-02-06,Tampa Bay Lightning,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,289619.9784625895,289.6,180
2023-02-07,Tampa Bay Lightning,San Jose Sharks,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,289619.9784625895,289.6,180
2023-02-09,Tampa Bay Lightning,Colorado Avalanche,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-02-11,Tampa Bay Lightning,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,1479334.7920976612,1479.3,919.2
2023-02-14,Tampa Bay Lightning,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,1067285.124096814,1067.3,663.2
2023-02-15,Tampa Bay Lightning,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,936540.704891935,936.5,581.9
2023-02-18,Tampa Bay Lightning,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,420963.1606222841,421,261.6
2023-02-21,Tampa Bay Lightning,Anaheim Ducks,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,3202466.435617461,3202.5,1989.9
2023-02-23,Tampa Bay Lightning,Buffalo Sabres,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-02-25,Tampa Bay Lightning,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,1603747.486371415,1603.7,996.5
2023-02-26,Tampa Bay Lightning,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,332182.3214520625,332.2,206.4
2023-02-28,Tampa Bay Lightning,Florida Panthers,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,1409292.6495290073,1409.3,875.7
2023-03-02,Tampa Bay Lightning,Pittsburgh Penguins,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-03-05,Tampa Bay Lightning,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,943181.5506780816,943.2,586.1
2023-03-07,Tampa Bay Lightning,Philadelphia Flyers,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,943181.5506780816,943.2,586.1
2023-03-09,Tampa Bay Lightning,Vegas Golden Knights,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-03-11,Tampa Bay Lightning,Chicago Blackhawks,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-03-12,Tampa Bay Lightning,Winnipeg Jets,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-03-14,Tampa Bay Lightning,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,1612648.8760148555,1612.6,1002.1
2023-03-16,Tampa Bay Lightning,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,0,0,0
2023-03-18,Tampa Bay Lightning,Montreal Canadiens,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,1612648.8760148555,1612.6,1002.1
2023-03-19,Tampa Bay Lightning,New Jersey Devils,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-03-21,Tampa Bay Lightning,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,2105417.0727963555,2105.4,1308.2
2023-03-23,Tampa Bay Lightning,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,185603.87610454514,185.6,115.3
2023-03-25,Tampa Bay Lightning,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,508797.74854917533,508.8,316.2
2023-03-28,Tampa Bay Lightning,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,984937.9844251936,984.9,612
2023-03-30,Tampa Bay Lightning,Washington Capitals,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,943181.5506780816,943.2,586.1
2023-04-01,Tampa Bay Lightning,New York Islanders,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2023-04-05,Tampa Bay Lightning,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,1621949.8931116152,1621.9,1007.8
2023-04-06,Tampa Bay Lightning,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,22964.611563847666,23,14.3
2023-04-08,Tampa Bay Lightning,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,540885.7982922909,540.9,336.1
2023-04-11,Tampa Bay Lightning,Toronto Maple Leafs,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,2016152.2145649232,2016.2,1252.8
2023-04-13,Tampa Bay Lightning,Detroit Red Wings,1,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,0,0,0
2022-10-06,Toronto Maple Leafs,none,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,NA,NA,NA
2022-10-12,Toronto Maple Leafs,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,504626.11103514134,504.6,313.6
2022-10-13,Toronto Maple Leafs,Washington Capitals,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,504626.11103514134,504.6,313.6
2022-10-15,Toronto Maple Leafs,Ottawa Senators,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-10-17,Toronto Maple Leafs,Arizona Coyotes,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-10-20,Toronto Maple Leafs,Dallas Stars,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-10-22,Toronto Maple Leafs,Winnipeg Jets,0,Winnipeg Jets,Canada Life Centre,"Winnipeg, Manitoba",15321,-97.14376240000001,49.8926443,1517524.0395988512,1517.5,942.9
2022-10-24,Toronto Maple Leafs,Vegas Golden Knights,0,Vegas Golden Knights,T-Mobile Arena,"Paradise, Nevada",17368,-115.1781463,36.102909,2113375.8784934734,2113.4,1313.2
2022-10-27,Toronto Maple Leafs,San Jose Sharks,0,San Jose Sharks,SAP Center,"San Jose, California",17562,-121.9020006,37.3329688,615262.5498772679,615.3,382.3
2022-10-29,Toronto Maple Leafs,Los Angeles Kings,0,Los Angeles Kings,Crypto.com Arena,"Los Angeles, California",18230,-118.2672541,34.0430175,491976.0342482362,492,305.7
2022-10-30,Toronto Maple Leafs,Anaheim Ducks,0,Anaheim Ducks,Honda Center,"Anaheim, California",17174,-117.8764687,33.8078476,44590.21555509094,44.6,27.7
2022-11-02,Toronto Maple Leafs,Philadelphia Flyers,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,3482511.110646597,3482.5,2163.9
2022-11-05,Toronto Maple Leafs,Boston Bruins,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-11-06,Toronto Maple Leafs,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,874563.9640063735,874.6,543.4
2022-11-08,Toronto Maple Leafs,Vegas Golden Knights,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,874563.9640063735,874.6,543.4
2022-11-11,Toronto Maple Leafs,Pittsburgh Penguins,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-11-12,Toronto Maple Leafs,Vancouver Canucks,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-11-15,Toronto Maple Leafs,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,360234.5659014918,360.2,223.8
2022-11-17,Toronto Maple Leafs,New Jersey Devils,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,360234.5659014918,360.2,223.8
2022-11-19,Toronto Maple Leafs,Buffalo Sabres,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-11-21,Toronto Maple Leafs,New York Islanders,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-11-23,Toronto Maple Leafs,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,537830.9037775648,537.8,334.2
2022-11-25,Toronto Maple Leafs,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,1610349.2365347156,1610.3,1000.6
2022-11-26,Toronto Maple Leafs,Pittsburgh Penguins,0,Pittsburgh Penguins,PPG Paints Arena,"Pittsburgh, Pennsylvania",18387,-79.98955289999999,40.4393097,1182303.6032781973,1182.3,734.7
2022-11-28,Toronto Maple Leafs,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,332182.3214520625,332.2,206.4
2022-11-30,Toronto Maple Leafs,San Jose Sharks,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,332548.2042878368,332.5,206.6
2022-12-03,Toronto Maple Leafs,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,1769329.6273439585,1769.3,1099.4
2022-12-06,Toronto Maple Leafs,Dallas Stars,0,Dallas Stars,American Airlines Center,"Dallas, Texas",18532,-96.810883,32.790527,1479334.7920976612,1479.3,919.2
2022-12-08,Toronto Maple Leafs,Los Angeles Kings,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,1938346.186651947,1938.3,1204.4
2022-12-10,Toronto Maple Leafs,Calgary Flames,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-12-13,Toronto Maple Leafs,Anaheim Ducks,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-12-15,Toronto Maple Leafs,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,548429.137031633,548.4,340.8
2022-12-17,Toronto Maple Leafs,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,330887.45605757844,330.9,205.6
2022-12-20,Toronto Maple Leafs,Tampa Bay Lightning,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,563823.228005742,563.8,350.3
2022-12-22,Toronto Maple Leafs,Philadelphia Flyers,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-12-25,Toronto Maple Leafs,none,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2022-12-27,Toronto Maple Leafs,St. Louis Blues,0,St. Louis Blues,Enterprise Center,"St. Louis, Missouri",18096,-90.20267830000002,38.6268402,1064219.3070697994,1064.2,661.3
2022-12-29,Toronto Maple Leafs,Arizona Coyotes,0,Arizona Coyotes,ASU Multi-Purpose Arena,"Tempe, Arizona",5000,-111.9280527,33.4242399,2034287.312689074,2034.3,1264.1
2022-12-31,Toronto Maple Leafs,Colorado Avalanche,0,Colorado Avalanche,Ball Arena,"Denver, Colorado",17809,-105.0076028,39.7486565,936540.704891935,936.5,581.9
2023-01-03,Toronto Maple Leafs,St. Louis Blues,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,2164786.35427816,2164.8,1345.1
2023-01-05,Toronto Maple Leafs,Seattle Kraken,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-01-07,Toronto Maple Leafs,Detroit Red Wings,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-01-08,Toronto Maple Leafs,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,543481.0003991526,543.5,337.7
2023-01-11,Toronto Maple Leafs,Nashville Predators,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,543481.0003991526,543.5,337.7
2023-01-12,Toronto Maple Leafs,Detroit Red Wings,0,Detroit Red Wings,Little Caesars Arena,"Detroit, Michigan",19515,-83.0552673,42.3411026,332548.2042878368,332.5,206.6
2023-01-14,Toronto Maple Leafs,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,985800.8017541037,985.8,612.5
2023-01-17,Toronto Maple Leafs,Florida Panthers,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,691510.5726990816,691.5,429.7
2023-01-19,Toronto Maple Leafs,Winnipeg Jets,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-01-21,Toronto Maple Leafs,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,504626.11103514134,504.6,313.6
2023-01-23,Toronto Maple Leafs,New York Islanders,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,504626.11103514134,504.6,313.6
2023-01-25,Toronto Maple Leafs,New York Rangers,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-01-27,Toronto Maple Leafs,Ottawa Senators,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-01-29,Toronto Maple Leafs,Washington Capitals,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-02-01,Toronto Maple Leafs,Boston Bruins,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-02-04,Toronto Maple Leafs,none,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-02-10,Toronto Maple Leafs,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,507691.1537384196,507.7,315.5
2023-02-11,Toronto Maple Leafs,Columbus Blue Jackets,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,507691.1537384196,507.7,315.5
2023-02-15,Toronto Maple Leafs,Chicago Blackhawks,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-02-18,Toronto Maple Leafs,Montreal Canadiens,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-02-19,Toronto Maple Leafs,Chicago Blackhawks,0,Chicago Blackhawks,United Center,"Chicago, Illinois",19717,-87.6741759,41.880690800000004,705418.41555010085,705.4,438.3
2023-02-21,Toronto Maple Leafs,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,731528.2085736635,731.5,454.6
2023-02-24,Toronto Maple Leafs,Minnesota Wild,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,94743.08812739431,94.7,58.9
2023-02-26,Toronto Maple Leafs,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,3330937.0239468277,3330.9,2069.8
2023-03-01,Toronto Maple Leafs,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,908013.9140014035,908,564.2
2023-03-02,Toronto Maple Leafs,Calgary Flames,0,Calgary Flames,Scotiabank Saddledome,"Calgary, Alberta",19289,-114.0519341,51.0374336,281894.74037509563,281.9,175.2
2023-03-04,Toronto Maple Leafs,Vancouver Canucks,0,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,674474.179510419,674.5,419.1
2023-03-07,Toronto Maple Leafs,New Jersey Devils,0,New Jersey Devils,Prudential Center,"Newark, New Jersey",16514,-74.1710659,40.733537,3894773.5053822836,3894.8,2420.1
2023-03-11,Toronto Maple Leafs,Edmonton Oilers,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,537830.9037775648,537.8,334.2
2023-03-13,Toronto Maple Leafs,Buffalo Sabres,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-03-15,Toronto Maple Leafs,Colorado Avalanche,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-03-17,Toronto Maple Leafs,Carolina Hurricanes,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-03-18,Toronto Maple Leafs,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,330239.32592693914,330.2,205.2
2023-03-21,Toronto Maple Leafs,New York Islanders,0,New York Islanders,UBS Arena,"Elmont, New York",17113,-73.7260398,40.71179009999999,540885.7982922909,540.9,336.1
2023-03-23,Toronto Maple Leafs,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1730798.5441411135,1730.8,1075.5
2023-03-25,Toronto Maple Leafs,Carolina Hurricanes,0,Carolina Hurricanes,PNC Arena,"Raleigh, North Carolina",18680,-78.7218018,35.803329,1084459.2734724018,1084.5,673.9
2023-03-26,Toronto Maple Leafs,Nashville Predators,0,Nashville Predators,Bridgestone Arena,"Nashville, Tennessee",17159,-86.7784959,36.1591736,726624.0767838153,726.6,451.5
2023-03-29,Toronto Maple Leafs,Florida Panthers,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,1044721.4380488176,1044.7,649.2
2023-04-01,Toronto Maple Leafs,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,330239.32592693914,330.2,205.2
2023-04-02,Toronto Maple Leafs,Detroit Red Wings,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,330239.32592693914,330.2,205.2
2023-04-04,Toronto Maple Leafs,Columbus Blue Jackets,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,0,0,0
2023-04-06,Toronto Maple Leafs,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,691510.5726990816,691.5,429.7
2023-04-08,Toronto Maple Leafs,Montreal Canadiens,1,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,691510.5726990816,691.5,429.7
2023-04-10,Toronto Maple Leafs,Florida Panthers,0,Florida Panthers,FLA Live Arena,"Sunrise, Florida",19250,-80.3255204,26.1584958,1948298.1480023304,1948.3,1210.6
2023-04-11,Toronto Maple Leafs,Tampa Bay Lightning,0,Tampa Bay Lightning,Amalie Arena,"Tampa, Florida",19092,-82.4517771,27.9427373,289619.9784625895,289.6,180
2023-04-13,Toronto Maple Leafs,New York Rangers,0,New York Rangers,Madison Square Garden,"New York City, New York",18006,-73.9934387,40.7505045,1621949.8931116152,1621.9,1007.8
2022-10-06,Vancouver Canucks,none,1,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,NA,NA,NA
2022-10-12,Vancouver Canucks,Edmonton Oilers,0,Edmonton Oilers,Rogers Place,"Edmonton, Alberta",18347,-113.4978004,53.54697549999999,818126.8676329333,818.1,508.4
2022-10-15,Vancouver Canucks,Philadelphia Flyers,0,Philadelphia Flyers,Wells Fargo Center,"Philadelphia, Pennsylvania",19543,-75.17197949999999,39.9012015,3242393.761454839,3242.4,2014.7
2022-10-17,Vancouver Canucks,Washington Capitals,0,Washington Capitals,Capital One Arena,"Washington, D.C.",18506,-77.02085679999999,38.8981675,194316.151757275,194.3,120.7
2022-10-18,Vancouver Canucks,Columbus Blue Jackets,0,Columbus Blue Jackets,Nationwide Arena,"Columbus, Ohio",18144,-83.0060483,39.9692072,528116.5354629715,528.1,328.2
2022-10-20,Vancouver Canucks,Minnesota Wild,0,Minnesota Wild,Xcel Energy Center,"Saint Paul, Minnesota",17954,-93.100167,44.944596,995850.9183507821,995.9,618.8
2022-10-22,Vancouver Canucks,Buffalo Sabres,1,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,2307938.9596647336,2307.9,1434.1
2022-10-24,Vancouver Canucks,Carolina Hurricanes,1,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,0,0,0
2022-10-27,Vancouver Canucks,Seattle Kraken,0,Seattle Kraken,Climate Pledge Arena,"Seattle, Washington",17151,-122.3540714,47.62207129999999,192556.2473019846,192.6,119.6
2022-10-28,Vancouver Canucks,Pittsburgh Penguins,1,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,192556.2473019846,192.6,119.6
2022-11-01,Vancouver Canucks,New Jersey Devils,1,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,0,0,0
2022-11-03,Vancouver Canucks,Anaheim Ducks,1,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,0,0,0
2022-11-05,Vancouver Canucks,Nashville Predators,1,Vancouver Canucks,Rogers Arena,"Vancouver, British Columbia",18910,-123.1088227,49.2778358,0,0,0
2022-11-08,Vancouver Canucks,Ottawa Senators,0,Ottawa Senators,Canadian Tire Centre,"Ottawa, Ontario",18652,-75.926823,45.2969151,3531581.2356880815,3531.6,2194.4
2022-11-09,Vancouver Canucks,Montreal Canadiens,0,Montreal Canadiens,Bell Centre,"Montreal, Quebec",21105,-73.5693153,45.4960667,185603.87610454514,185.6,115.3
2022-11-12,Vancouver Canucks,Toronto Maple Leafs,0,Toronto Maple Leafs,Scotiabank Arena,"Toronto, Ontario",18800,-79.3790989,43.6434661,504626.11103514134,504.6,313.6
2022-11-13,Vancouver Canucks,Boston Bruins,0,Boston Bruins,TD Garden,"Boston, Massachusetts",17565,-71.062146,42.366198,691510.5726990816,691.5,429.7
2022-11-15,Vancouver Canucks,Buffalo Sabres,0,Buffalo Sabres,KeyBank Center,"Buffalo, New York",19070,-78.8765439,42.8750811,642382.3958746216,642.4,399.2
